Gene name,chromosome,tss_loc,gene_symbol,gene_ensembl_id
TMEM212,3,171843349,TMEM212,ENSG00000186329
TMEM212-AS1,3,171900749,TMEM212-AS1,ENSG00000234717
TMEM212-IT1,3,171894436,TMEM212-IT1,ENSG00000235943
TMEM213,7,138797952,TMEM213,ENSG00000214128
TMEM214,2,27032910,TMEM214,ENSG00000119777
TMEM215,9,32783540,TMEM215,ENSG00000188133
TMEM216,11,61392393,TMEM216,ENSG00000187049
TMEM217,6,37258155,TMEM217,ENSG00000172738
TMEM217B,6,37258144,TMEM217B,ENSG00000286105
TMEM218,11,125111763,TMEM218,ENSG00000150433
TMEM219,16,29940885,TMEM219,ENSG00000149932
TMEM220,17,10730023,TMEM220,ENSG00000187824
TMEM220-AS1,17,10729733,TMEM220-AS1,ENSG00000263400
TMEM221,19,17448668,TMEM221,ENSG00000188051
TMEM222,1,27322145,TMEM222,ENSG00000186501
TMEM223,11,62792006,TMEM223,ENSG00000168569
TMEM225,11,123885670,TMEM225,ENSG00000204300
TMEM225B,7,99598267,TMEM225B,ENSG00000244219
TMEM229A,7,124033067,TMEM229A,ENSG00000234224
TMEM229B,14,67533739,TMEM229B,ENSG00000198133
TMEM229BP1,3,173644231,TMEM229BP1,ENSG00000237645
TMEM230,20,5113087,TMEM230,ENSG00000089063
TMEM230P1,X,107939642,TMEM230P1,ENSG00000225728
TMEM230P2,11,56690465,TMEM230P2,ENSG00000238041
TMEM231,16,75556289,TMEM231,ENSG00000205084
TMEM231P1,16,75505283,TMEM231P1,ENSG00000262583
TMEM232,5,110738956,TMEM232,ENSG00000186952
TMEM233,12,119593774,TMEM233,ENSG00000224982
TMEM234,1,32222359,TMEM234,ENSG00000160055
TMEM235,17,78231310,TMEM235,ENSG00000204278
TMEM236,10,17752201,TMEM236,ENSG00000148483
TMEM237,2,201643570,TMEM237,ENSG00000155755
TMEM238,19,55384292,TMEM238,ENSG00000233493
TMEM238L,17,10804099,TMEM238L,ENSG00000263429
TMEM239,20,2816302,TMEM239,ENSG00000198326
TMEM240,1,1540624,TMEM240,ENSG00000205090
TMEM241,18,23437961,TMEM241,ENSG00000134490
TMEM242,6,157323601,TMEM242,ENSG00000215712
TMEM242-DT,6,157323630,TMEM242-DT,ENSG00000271040
TMEM243,7,87220587,TMEM243,ENSG00000135185
TMEM244,6,129861547,TMEM244,ENSG00000203756
TMEM245,9,109119947,TMEM245,ENSG00000106771
TMEM246-AS1,9,101468345,TMEM246-AS1,ENSG00000225376
TMEM247,2,46479565,TMEM247,ENSG00000284701
TMEM248,7,66921225,TMEM248,ENSG00000106609
TMEM248P1,4,125724217,TMEM248P1,ENSG00000249555
TMEM249,8,144354954,TMEM249,ENSG00000261587
TMEM25,11,118531041,TMEM25,ENSG00000149582
TMEM250,9,136118875,TMEM250,ENSG00000238227
TMEM252,9,68540883,TMEM252,ENSG00000181778
TMEM252-DT,9,68539441,TMEM252-DT,ENSG00000226337
TMEM253,14,21098811,TMEM253,ENSG00000232070
TMEM254,10,80078646,TMEM254,ENSG00000133678
TMEM254-AS1,10,80079255,TMEM254-AS1,ENSG00000230091
TMEM255A,X,120311556,TMEM255A,ENSG00000125355
TMEM255B,13,32732,TMEM255B,ENSG00000184497
TMEM256,HG2046_PATCH,7404097,TMEM256,ENSG00000283771
TMEM256-PLSCR3,HG2046_PATCH,7404097,TMEM256-PLSCR3,ENSG00000284483
TMEM256P1,10,69523650,TMEM256P1,ENSG00000233197
TMEM256P2,2,221532668,TMEM256P2,ENSG00000226726
TMEM258,11,61792802,TMEM258,ENSG00000134825
TMEM258P1,11,5362615,TMEM258P1,ENSG00000236248
TMEM259,19,1021179,TMEM259,ENSG00000182087
TMEM26,10,61453381,TMEM26,ENSG00000196932
TMEM26-AS1,10,61452639,TMEM26-AS1,ENSG00000237233
TMEM260,14,56488354,TMEM260,ENSG00000070269
TMEM262,11,65089375,TMEM262,ENSG00000187066
TMEM263,12,106955719,TMEM263,ENSG00000151135
TMEM263-DT,12,106955705,TMEM263-DT,ENSG00000260329
TMEM265,16,30740642,TMEM265,ENSG00000281991
TMEM266,15,76059958,TMEM266,ENSG00000169758
TMEM267,5,43483893,TMEM267,ENSG00000151881
TMEM268,9,114611206,TMEM268,ENSG00000157693
TMEM269,1,42784991,TMEM269,ENSG00000274386
TMEM269-DT,1,42784895,TMEM269-DT,ENSG00000293683
TMEM270,7,73861159,TMEM270,ENSG00000175877
TMEM271,4,576295,TMEM271,ENSG00000273238
TMEM272,13,51845177,TMEM272,ENSG00000281106
TMEM273,10,49188585,TMEM273,ENSG00000204161
TMEM274P,1,9960787,TMEM274P,ENSG00000283611
TMEM275,1,46543969,TMEM275,ENSG00000282881
TMEM276,8,144465667,TMEM276,ENSG00000291317
TMEM276-ZFTRAF1,8,144465430,TMEM276-ZFTRAF1,ENSG00000291316
TMEM277P,19,50803895,TMEM277P,ENSG00000293414
TMEM30A,6,75284948,TMEM30A,ENSG00000112697
TMEM30A-DT,6,75284151,TMEM30A-DT,ENSG00000225793
TMEM30B,14,61281761,TMEM30B,ENSG00000182107
TMEM30BP1,X,118769796,TMEM30BP1,ENSG00000250995
TMEM30CP,3,100183982,TMEM30CP,ENSG00000293379
TMEM31,X,103710909,TMEM31,ENSG00000179363
TMEM33,4,41935129,TMEM33,ENSG00000109133
TMEM35A,X,101078879,TMEM35A,ENSG00000126950
TMEM35B,1,34985347,TMEM35B,ENSG00000243749
TMEM37,2,119429901,TMEM37,ENSG00000171227
TMEM38A,19,16661139,TMEM38A,ENSG00000072954
TMEM38B,9,105694541,TMEM38B,ENSG00000095209
TMEM38BP1,3,176114537,TMEM38BP1,ENSG00000238026
TMEM39A,3,119468830,TMEM39A,ENSG00000176142
TMEM39B,1,32072031,TMEM39B,ENSG00000121775
TMEM40,3,12769457,TMEM40,ENSG00000088726
TMEM41A,3,185499057,TMEM41A,ENSG00000163900
TMEM41B,11,9314636,TMEM41B,ENSG00000166471
TMEM42,HG2066_PATCH,387254,TMEM42,ENSG00000280516
TMEM43,3,14125015,TMEM43,ENSG00000170876
TMEM44,3,194633689,TMEM44,ENSG00000145014
TMEM44-AS1,3,194583969,TMEM44-AS1,ENSG00000231770
TMEM44-AS2,3,194632903,TMEM44-AS2,ENSG00000229334
TMEM45A,3,100492619,TMEM45A,ENSG00000181458
TMEM45B,11,129815848,TMEM45B,ENSG00000151715
TMEM47,X,34657285,TMEM47,ENSG00000147027
TMEM50A,1,25338317,TMEM50A,ENSG00000183726
TMEM50B,21,33479974,TMEM50B,ENSG00000142188
TMEM51,1,15152532,TMEM51,ENSG00000171729
TMEM51-AS1,1,15153618,TMEM51-AS1,ENSG00000175147
TMEM51-AS2,1,15171666,TMEM51-AS2,ENSG00000204464
TMEM52,1,1919279,TMEM52,ENSG00000178821
TMEM52B,12,10170542,TMEM52B,ENSG00000165685
TMEM53,1,44674481,TMEM53,ENSG00000126106
TMEM54,1,32901438,TMEM54,ENSG00000121900
TMEM59,1,54053504,TMEM59,ENSG00000116209
TMEM59L,19,18607430,TMEM59L,ENSG00000105696
TMEM60,7,77798434,TMEM60,ENSG00000135211
TMEM61,1,54886833,TMEM61,ENSG00000143001
TMEM62,15,43123279,TMEM62,ENSG00000137842
TMEM63A,1,225882380,TMEM63A,ENSG00000196187
TMEM63B,6,44126914,TMEM63B,ENSG00000137216
TMEM63C,14,77116568,TMEM63C,ENSG00000165548
TMEM64,8,90791632,TMEM64,ENSG00000180694
TMEM65,8,124372701,TMEM65,ENSG00000164983
TMEM67,8,93754844,TMEM67,ENSG00000164953
TMEM68,8,55773407,TMEM68,ENSG00000167904
TMEM69,1,45688181,TMEM69,ENSG00000159596
TMEM69P1,8,97853253,TMEM69P1,ENSG00000270861
TMEM69P2,5,180967848,TMEM69P2,ENSG00000248761
TMEM70,8,73972437,TMEM70,ENSG00000175606
TMEM71,8,132760712,TMEM71,ENSG00000165071
TMEM72,10,44911316,TMEM72,ENSG00000187783
TMEM72-AS1,10,44959733,TMEM72-AS1,ENSG00000224812
TMEM74,8,108787594,TMEM74,ENSG00000164841
TMEM74B,20,1185415,TMEM74B,ENSG00000125895
TMEM78,1,229249636,TMEM78,ENSG00000177800
TMEM79,1,156282935,TMEM79,ENSG00000163472
TMEM80,11,695591,TMEM80,ENSG00000177042
TMEM81,1,205084460,TMEM81,ENSG00000174529
TMEM82,1,15742499,TMEM82,ENSG00000162460
TMEM86A,11,18693122,TMEM86A,ENSG00000151117
TMEM86B,19,55228784,TMEM86B,ENSG00000180089
TMEM87A,15,42273534,TMEM87A,ENSG00000103978
TMEM87B,2,112055269,TMEM87B,ENSG00000153214
TMEM88,17,7855066,TMEM88,ENSG00000167874
TMEM88B,1,1425871,TMEM88B,ENSG00000205116
TMEM89,3,48621769,TMEM89,ENSG00000183396
TMEM8B,9,35814451,TMEM8B,ENSG00000137103
TMEM9,1,201171574,TMEM9,ENSG00000116857
TMEM91,19,41350911,TMEM91,ENSG00000142046
TMEM92,17,50271406,TMEM92,ENSG00000167105
TMEM92-AS1,17,50290245,TMEM92-AS1,ENSG00000251179
TMEM94,17,75441159,TMEM94,ENSG00000177728
TMEM95,17,113488,TMEM95,ENSG00000182896
TMEM97,17,28319200,TMEM97,ENSG00000109084
TMEM97P1,21,43783123,TMEM97P1,ENSG00000234030
TMEM97P2,8,20934837,TMEM97P2,ENSG00000253866
TMEM98,17,32927910,TMEM98,ENSG00000006042
TMEM9B,11,8965011,TMEM9B,ENSG00000175348
TMEM9B-AS1,11,8963410,TMEM9B-AS1,ENSG00000254860
TMF1,3,69052339,TMF1,ENSG00000144747
TMF1P1,16,13458326,TMF1P1,ENSG00000262235
TMIE,3,46694528,TMIE,ENSG00000181585
TMIGD1,17,30334059,TMIGD1,ENSG00000182271
TMIGD2,19,4302431,TMIGD2,ENSG00000167664
TMIGD3,1,111563962,TMIGD3,ENSG00000121933
TMLHE,X,155719098,TMLHE,ENSG00000185973
TMLHE-AS1,X,155457738,TMLHE-AS1,ENSG00000224533
TMLHEP1,X,155348752,TMLHEP1,ENSG00000230578
TMOD1,9,97501180,TMOD1,ENSG00000136842
TMOD2,15,51751597,TMOD2,ENSG00000128872
TMOD3,15,51829628,TMOD3,ENSG00000138594
TMOD4,1,151176284,TMOD4,ENSG00000163157
TMPO,12,98515561,TMPO,ENSG00000120802
TMPO-AS1,12,98516422,TMPO-AS1,ENSG00000257167
TMPOP1,6,1721634,TMPOP1,ENSG00000229068
TMPOP2,16,74667506,TMPOP2,ENSG00000262904
TMPPE,3,33097146,TMPPE,ENSG00000188167
TMPRSS11A,4,67964140,TMPRSS11A,ENSG00000187054
TMPRSS11B,4,68245694,TMPRSS11B,ENSG00000185873
TMPRSS11BNL,4,68217913,TMPRSS11BNL,ENSG00000250026
TMPRSS11CP,4,67773854,TMPRSS11CP,ENSG00000232398
TMPRSS11D,4,67884002,TMPRSS11D,ENSG00000153802
TMPRSS11E,HSCHR4_1_CTG9,141140,TMPRSS11E,ENSG00000274058
TMPRSS11F,4,68129869,TMPRSS11F,ENSG00000198092
TMPRSS11GP,4,68015768,TMPRSS11GP,ENSG00000229009
TMPRSS12,12,50842920,TMPRSS12,ENSG00000186452
TMPRSS13,11,117929459,TMPRSS13,ENSG00000137747
TMPRSS15,21,18485879,TMPRSS15,ENSG00000154646
TMPRSS2,21,41531116,TMPRSS2,ENSG00000184012
TMPRSS3,21,42396091,TMPRSS3,ENSG00000160183
TMPRSS4,11,118077012,TMPRSS4,ENSG00000137648
TMPRSS5,11,113706373,TMPRSS5,ENSG00000166682
TMPRSS6,22,37109713,TMPRSS6,ENSG00000187045
TMPRSS7,3,112034736,TMPRSS7,ENSG00000176040
TMPRSS9,19,2360238,TMPRSS9,ENSG00000178297
TMSB10,2,84905656,TMSB10,ENSG00000034510
TMSB10P1,2,235882493,TMSB10P1,ENSG00000228499
TMSB10P2,X,18341216,TMSB10P2,ENSG00000235211
TMSB15A,X,102516739,TMSB15A,ENSG00000158164
TMSB15B,X,103918896,TMSB15B,ENSG00000158427
TMSB15B-AS1,X,103919548,TMSB15B-AS1,ENSG00000231728
TMSB15C,X,104076236,TMSB15C,ENSG00000269226
TMSB4X,X,12975110,TMSB4X,ENSG00000205542
TMSB4XP1,1,42500339,TMSB4XP1,ENSG00000236876
TMSB4XP2,2,3617757,TMSB4XP2,ENSG00000188765
TMSB4XP3,7,29625870,TMSB4XP3,ENSG00000223437
TMSB4XP4,9,128342153,TMSB4XP4,ENSG00000223551
TMSB4XP6,20,50840749,TMSB4XP6,ENSG00000230043
TMSB4XP8,4,90839037,TMSB4XP8,ENSG00000187653
TMSB4Y,Y,13703899,TMSB4Y,ENSG00000154620
TMT1A,12,50923472,TMT1A,ENSG00000185432
TMT1AP1,12,52229588,TMT1AP1,ENSG00000257649
TMT1B,12,55681736,TMT1B,ENSG00000170439
TMTC1,12,29784759,TMTC1,ENSG00000133687
TMTC2,12,82686880,TMTC2,ENSG00000179104
TMTC3,12,88142296,TMTC3,ENSG00000139324
TMTC4,13,100675093,TMTC4,ENSG00000125247
TMUB1,7,151083493,TMUB1,ENSG00000164897
TMUB2,17,44186970,TMUB2,ENSG00000168591
TMX1,14,51240162,TMX1,ENSG00000139921
TMX1P1,7,39570198,TMX1P1,ENSG00000236015
TMX1P2,8,69794062,TMX1P2,ENSG00000271113
TMX2,11,57712580,TMX2,ENSG00000213593
TMX2P1,9,37885683,TMX2P1,ENSG00000213839
TMX3,18,68715108,TMX3,ENSG00000166479
TMX4,20,8019805,TMX4,ENSG00000125827
TMX4-AS1,20,8018519,TMX4-AS1,ENSG00000229766
TNC,9,115118207,TNC,ENSG00000041982
TNF,6,2823300,TNF,ENSG00000232810
TNFAIP1,17,28335602,TNFAIP1,ENSG00000109079
TNFAIP2,14,103121476,TNFAIP2,ENSG00000185215
TNFAIP3,6,137867214,TNFAIP3,ENSG00000118503
TNFAIP6,2,151357592,TNFAIP6,ENSG00000123610
TNFAIP8,5,119268692,TNFAIP8,ENSG00000145779
TNFAIP8L1,19,4639516,TNFAIP8L1,ENSG00000185361
TNFAIP8L2,1,151156649,TNFAIP8L2,ENSG00000163154
TNFAIP8L3,15,51105276,TNFAIP8L3,ENSG00000183578
TNFRSF10A,8,23225102,TNFRSF10A,ENSG00000104689
TNFRSF10A-AS1,8,23189279,TNFRSF10A-AS1,ENSG00000253930
TNFRSF10A-DT,8,23224471,TNFRSF10A-DT,ENSG00000246582
TNFRSF10B,8,23069031,TNFRSF10B,ENSG00000120889
TNFRSF10B-AS1,8,23068229,TNFRSF10B-AS1,ENSG00000246130
TNFRSF10C,8,23102921,TNFRSF10C,ENSG00000173535
TNFRSF10D,8,23164027,TNFRSF10D,ENSG00000173530
TNFRSF11A,18,62325287,TNFRSF11A,ENSG00000141655
TNFRSF11B,8,118951885,TNFRSF11B,ENSG00000164761
TNFRSF12A,16,3018445,TNFRSF12A,ENSG00000006327
TNFRSF13B,17,16972118,TNFRSF13B,ENSG00000240505
TNFRSF13C,22,41926806,TNFRSF13C,ENSG00000159958
TNFRSF14,HSCHR1_1_CTG3,106829,TNFRSF14,ENSG00000273936
TNFRSF14-AS1,1,2557059,TNFRSF14-AS1,ENSG00000238164
TNFRSF17,16,11965210,TNFRSF17,ENSG00000048462
TNFRSF18,1,1206592,TNFRSF18,ENSG00000186891
TNFRSF19,13,23570370,TNFRSF19,ENSG00000127863
TNFRSF1A,12,6342114,TNFRSF1A,ENSG00000067182
TNFRSF1B,1,12166991,TNFRSF1B,ENSG00000028137
TNFRSF21,6,47309905,TNFRSF21,ENSG00000146072
TNFRSF25,1,6466175,TNFRSF25,ENSG00000215788
TNFRSF4,1,1214153,TNFRSF4,ENSG00000186827
TNFRSF6B,20,63696652,TNFRSF6B,ENSG00000243509
TNFRSF8,1,12063303,TNFRSF8,ENSG00000120949
TNFRSF9,1,7943165,TNFRSF9,ENSG00000049249
TNFSF10,3,172523475,TNFSF10,ENSG00000121858
TNFSF11,13,42562736,TNFSF11,ENSG00000120659
TNFSF12,17,7548508,TNFSF12,ENSG00000239697
TNFSF12-TNFSF13,17,7549099,TNFSF12-TNFSF13,ENSG00000248871
TNFSF13,17,7558292,TNFSF13,ENSG00000161955
TNFSF13B,13,108251240,TNFSF13B,ENSG00000102524
TNFSF14,19,6670588,TNFSF14,ENSG00000125735
TNFSF15,9,114806039,TNFSF15,ENSG00000181634
TNFSF18,1,173050941,TNFSF18,ENSG00000120337
TNFSF4,1,173477583,TNFSF4,ENSG00000117586
TNFSF8,9,114930595,TNFSF8,ENSG00000106952
TNFSF9,19,6531026,TNFSF9,ENSG00000125657
TNIK,3,171460408,TNIK,ENSG00000154310
TNIP1,5,151093577,TNIP1,ENSG00000145901
TNIP2,4,2756342,TNIP2,ENSG00000168884
TNIP2P1,X,40832562,TNIP2P1,ENSG00000237661
TNIP3,4,121227466,TNIP3,ENSG00000050730
TNK1,HG2046_PATCH,991,TNK1,ENSG00000283781
TNK2,3,195911945,TNK2,ENSG00000061938
TNK2-AS1,3,195908076,TNK2-AS1,ENSG00000224614
TNKS,8,3610660,TNKS,ENSG00000173273
TNKS1BP1,11,57324952,TNKS1BP1,ENSG00000149115
TNKS2,10,91798426,TNKS2,ENSG00000107854
TNKS2-DT,10,91798479,TNKS2-DT,ENSG00000228701
TNMD,X,100584936,TNMD,ENSG00000000005
TNN,1,175067833,TNN,ENSG00000120332
TNNC1,3,52454041,TNNC1,ENSG00000114854
TNNC2,20,45833745,TNNC2,ENSG00000101470
TNNI1,1,201429866,TNNI1,ENSG00000159173
TNNI2,HG28_PATCH,29484,TNNI2,ENSG00000288219
TNNI3,19,55157773,TNNI3,ENSG00000129991
TNNI3K,1,74235387,TNNI3K,ENSG00000116783
TNNT1,19,55149206,TNNT1,ENSG00000105048
TNNT2,1,201377764,TNNT2,ENSG00000118194
TNNT3,11,88527,TNNT3,ENSG00000130595
TNP1,2,216860064,TNP1,ENSG00000118245
TNP2,16,11269533,TNP2,ENSG00000178279
TNPO1,5,72816312,TNPO1,ENSG00000083312
TNPO1-DT,5,72816565,TNPO1-DT,ENSG00000249085
TNPO1P1,10,84390908,TNPO1P1,ENSG00000225423
TNPO1P2,17,230370,TNPO1P2,ENSG00000230662
TNPO1P3,17,20483991,TNPO1P3,ENSG00000229586
TNPO2,19,12724011,TNPO2,ENSG00000105576
TNPO3,7,129055173,TNPO3,ENSG00000064419
TNPO3P1,X,114389135,TNPO3P1,ENSG00000271686
TNPO3P2,6,50898225,TNPO3P2,ENSG00000216913
TNR,1,175743595,TNR,ENSG00000116147
TNR-IT1,1,175556818,TNR-IT1,ENSG00000235628
TNRC18,7,5425414,TNRC18,ENSG00000182095
TNRC18P1,4,140645489,TNRC18P1,ENSG00000249661
TNRC18P2,7,63585075,TNRC18P2,ENSG00000223566
TNRC18P3,7,56991888,TNRC18P3,ENSG00000189166
TNRC6A,16,24610209,TNRC6A,ENSG00000090905
TNRC6B,22,40044817,TNRC6B,ENSG00000100354
TNRC6B-DT,22,40044586,TNRC6B-DT,ENSG00000261202
TNRC6C,17,77958703,TNRC6C,ENSG00000078687
TNS1,2,218033982,TNS1,ENSG00000079308
TNS1-AS1,2,217978372,TNS1-AS1,ENSG00000223923
TNS2,12,53046969,TNS2,ENSG00000111077
TNS2-AS1,12,53054801,TNS2-AS1,ENSG00000257337
TNS3,7,47582558,TNS3,ENSG00000136205
TNS4,17,40501623,TNS4,ENSG00000131746
TNXA,HSCHR6_MHC_DBB_CTG1,32012472,TNXA,ENSG00000248352
TNXB,6,32115334,TNXB,ENSG00000168477
TOB1,17,50867978,TOB1,ENSG00000141232
TOB1-AS1,17,50866605,TOB1-AS1,ENSG00000229980
TOB2,22,41446801,TOB2,ENSG00000183864
TOB2P1,6,28218634,TOB2P1,ENSG00000176933
TOE1,1,45340052,TOE1,ENSG00000132773
TOGARAM1,14,44962190,TOGARAM1,ENSG00000198718
TOGARAM2,2,28956611,TOGARAM2,ENSG00000189350
TOLLIP,HG152_PATCH,1309654,TOLLIP,ENSG00000291426
TOLLIP-DT,HG152_PATCH,44035,TOLLIP-DT,ENSG00000291427
TOM1,22,35299275,TOM1,ENSG00000100284
TOM1L1,17,54899387,TOM1L1,ENSG00000141198
TOM1L2,17,17972422,TOM1L2,ENSG00000175662
TOMM20,1,235128837,TOMM20,ENSG00000173726
TOMM20L,14,58395928,TOMM20L,ENSG00000196860
TOMM20L-DT,14,58395843,TOMM20L-DT,ENSG00000258658
TOMM20P1,11,77313606,TOMM20P1,ENSG00000224829
TOMM20P2,17,35515186,TOMM20P2,ENSG00000255987
TOMM20P3,18,8688410,TOMM20P3,ENSG00000263935
TOMM20P4,X,73223124,TOMM20P4,ENSG00000230311
TOMM22,22,38681957,TOMM22,ENSG00000100216
TOMM22-DT,22,38681871,TOMM22-DT,ENSG00000228274
TOMM22P1,Y,21130870,TOMM22P1,ENSG00000237427
TOMM22P2,Y,2827982,TOMM22P2,ENSG00000232195
TOMM22P3,13,32954401,TOMM22P3,ENSG00000227604
TOMM22P4,4,162521682,TOMM22P4,ENSG00000248396
TOMM22P5,10,118643760,TOMM22P5,ENSG00000225155
TOMM22P6,3,162486949,TOMM22P6,ENSG00000241874
TOMM34,20,44960397,TOMM34,ENSG00000025772
TOMM40,19,44890569,TOMM40,ENSG00000130204
TOMM40L,1,161225939,TOMM40L,ENSG00000158882
TOMM40P1,14,19267115,TOMM40P1,ENSG00000277156
TOMM40P2,22,15855243,TOMM40P2,ENSG00000215270
TOMM40P3,5,33502072,TOMM40P3,ENSG00000249360
TOMM40P4,2,131724279,TOMM40P4,ENSG00000213222
TOMM5,9,37592604,TOMM5,ENSG00000175768
TOMM5P1,6,3694075,TOMM5P1,ENSG00000270477
TOMM6,6,41787662,TOMM6,ENSG00000214736
TOMM7,7,22822849,TOMM7,ENSG00000196683
TOMM70,3,100401089,TOMM70,ENSG00000154174
TOMT,11,72105924,TOMT,ENSG00000284844
TONSL,8,144444440,TONSL,ENSG00000160949
TONSL-AS1,8,144437675,TONSL-AS1,ENSG00000232600
TOP1,20,41028822,TOP1,ENSG00000198900
TOP1MT,8,143359979,TOP1MT,ENSG00000184428
TOP1P1,1,171339299,TOP1P1,ENSG00000285665
TOP2A,17,40417896,TOP2A,ENSG00000131747
TOP2B,3,25664909,TOP2B,ENSG00000077097
TOP3A,HSCHR17_3_CTG1,18315007,TOP3A,ENSG00000284238
TOP3B,22,21982813,TOP3B,ENSG00000100038
TOP3BP1,22,22224566,TOP3BP1,ENSG00000228050
TOP6BL,11,66744451,TOP6BL,ENSG00000173715
TOPAZ1,3,44241886,TOPAZ1,ENSG00000173769
TOPBP1,3,133662380,TOPBP1,ENSG00000163781
TOPORS,9,32552586,TOPORS,ENSG00000197579
TOPORSLP,9,104275298,TOPORSLP,ENSG00000242111
TOR1A,9,129824244,TOR1A,ENSG00000136827
TOR1AIP1,1,179882042,TOR1AIP1,ENSG00000143337
TOR1AIP2,1,179877803,TOR1AIP2,ENSG00000169905
TOR1B,9,129803157,TOR1B,ENSG00000136816
TOR1BP1,2,74620979,TOR1BP1,ENSG00000233872
TOR2A,9,127735313,TOR2A,ENSG00000160404
TOR3A,1,179082070,TOR3A,ENSG00000186283
TOR4A,9,137277726,TOR4A,ENSG00000198113
TOX,8,59119147,TOX,ENSG00000198846
TOX-DT,8,59117374,TOX-DT,ENSG00000167912
TOX2,20,43914852,TOX2,ENSG00000124191
TOX3,16,52547802,TOX3,ENSG00000103460
TOX4,14,21476597,TOX4,ENSG00000092203
TOX4P1,4,112455924,TOX4P1,ENSG00000248697
TP53,17,7687546,TP53,ENSG00000141510
TP53AIP1,11,128943399,TP53AIP1,ENSG00000120471
TP53BP1,15,43510728,TP53BP1,ENSG00000067369
TP53BP2,1,223845954,TP53BP2,ENSG00000143514
TP53I11,11,44951306,TP53I11,ENSG00000175274
TP53I13,17,29566052,TP53I13,ENSG00000167543
TP53I3,2,24085861,TP53I3,ENSG00000115129
TP53INP1,8,94949378,TP53INP1,ENSG00000164938
TP53INP2,20,34704339,TP53INP2,ENSG00000078804
TP53RK,20,46689444,TP53RK,ENSG00000172315
TP53RK-DT,20,46689659,TP53RK-DT,ENSG00000271784
TP53TG1,7,87345596,TP53TG1,ENSG00000182165
TP53TG3,16,32676165,TP53TG3,ENSG00000183632
TP53TG3B,16,33360841,TP53TG3B,ENSG00000261509
TP53TG3C,16,33194226,TP53TG3C,ENSG00000205457
TP53TG3D,16,32253286,TP53TG3D,ENSG00000205456
TP53TG3E,16,33304306,TP53TG3E,ENSG00000275034
TP53TG3F,16,33459612,TP53TG3F,ENSG00000278848
TP53TG3GP,16,35208236,TP53TG3GP,ENSG00000261274
TP53TG3HP,16,35506937,TP53TG3HP,ENSG00000269622
TP53TG5,20,45407889,TP53TG5,ENSG00000124251
TP63,3,189631389,TP63,ENSG00000073282
TP73,1,3652516,TP73,ENSG00000078900
TP73-AS2,1,3714298,TP73-AS2,ENSG00000235131
TP73-AS3,1,3668772,TP73-AS3,ENSG00000227589
TPBG,HG2072_PATCH,233021,TPBG,ENSG00000283085
TPBGL,11,75240774,TPBGL,ENSG00000261594
TPBGL-AS1,11,75241173,TPBGL-AS1,ENSG00000255136
TPCN1,12,113221050,TPCN1,ENSG00000186815
TPCN2,11,69048932,TPCN2,ENSG00000162341
TPD52,8,80231232,TPD52,ENSG00000076554
TPD52L1,6,125119049,TPD52L1,ENSG00000111907
TPD52L2,20,63865228,TPD52L2,ENSG00000101150
TPD52L3,9,6328375,TPD52L3,ENSG00000170777
TPGS1,19,507497,TPGS1,ENSG00000141933
TPGS2,18,36829216,TPGS2,ENSG00000134779
TPH1,11,18046269,TPH1,ENSG00000129167
TPH2,12,71938845,TPH2,ENSG00000139287
TPI1,12,6867119,TPI1,ENSG00000111669
TPI1P1,1,76699789,TPI1P1,ENSG00000226415
TPI1P2,7,129055223,TPI1P2,ENSG00000230359
TPI1P3,6,116038756,TPI1P3,ENSG00000186743
TPI1P4,4,49017154,TPI1P4,ENSG00000225455
TPK1,7,144836395,TPK1,ENSG00000196511
TPM1,15,63042620,TPM1,ENSG00000140416
TPM1-AS,15,63049387,TPM1-AS,ENSG00000259498
TPM2,9,35690056,TPM2,ENSG00000198467
TPM2P1,X,138806374,TPM2P1,ENSG00000235975
TPM3,1,154194648,TPM3,ENSG00000143549
TPM3P1,7,116972911,TPM3P1,ENSG00000213050
TPM3P2,20,33913336,TPM3P2,ENSG00000214200
TPM3P3,8,84162118,TPM3P3,ENSG00000254195
TPM3P4,7,27023737,TPM3P4,ENSG00000214869
TPM3P5,HSCHR19_3_CTG3_1,41506152,TPM3P5,ENSG00000276944
TPM3P6,19,53479350,TPM3P6,ENSG00000250731
TPM3P7,2,25810656,TPM3P7,ENSG00000187536
TPM3P8,2,230573809,TPM3P8,ENSG00000183022
TPM3P9,19,53431984,TPM3P9,ENSG00000293185
TPM4,19,16067021,TPM4,ENSG00000167460
TPM4P1,10,100115223,TPM4P1,ENSG00000232230
TPM4P2,3,27632976,TPM4P2,ENSG00000271943
TPM4P3,8,69129598,TPM4P3,ENSG00000254332
TPMT,6,18155077,TPMT,ENSG00000137364
TPMTP1,18,47630112,TPMTP1,ENSG00000267156
TPMTP2,3,42146371,TPMTP2,ENSG00000234562
TPMTP3,X,51980012,TPMTP3,ENSG00000232562
TPMTP4,X,86129570,TPMTP4,ENSG00000223574
TPO,2,1374066,TPO,ENSG00000115705
TPP1,11,6619448,TPP1,ENSG00000166340
TPP2,13,102596958,TPP2,ENSG00000134900
TPPP,5,693352,TPPP,ENSG00000171368
TPPP2,14,21024109,TPPP2,ENSG00000179636
TPPP3,16,67393518,TPPP3,ENSG00000159713
TPR,1,186375693,TPR,ENSG00000047410
